account,nonce,index,credential_creation_date,credential_valid_to_date,credential_count,total_balance,unlocked_balance,locked_balance,baker_id,staked_amount,restake_earnings,pool_status,pool_metadata_url,pool_transaction_commission,pool_finalization_commission,pool_baking_commission,is_suspended,delegation_target,ip_identity_credential_0
4KiWS419xYN7g2MNe5PXF4r5GJC9z6rzD2UQoFM13GXnbJK9Ag,1,18474,2021-12-01,2026-12-01,1,141.000001,141.000001,0.0,,,,,,,,,,,1
4KiWqKsccjhiRrJhUUFry2TfG3kEN5GdntgGUMybizQE6oeJD6,10,72802,2022-01-01,2027-01-01,1,5.150678,5.150678,0.0,,,,,,,,,,,1
4KiYjKS8NNp5dJuPwwgTo2GcE4uDkq7DbaVp92VQGzxCcTYJ9Z,1,44701,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KibERQ91oPYd2SN9CqavN8Yo4v3w57K3wCRHr7c9QRT7mTjHz,2,41755,2021-12-01,2026-12-01,1,56.0,56.0,0.0,,,,,,,,,,,1
4KicMZhg2nn9ggDoKw2roi2ygTx1pWJnQvuftJ8pxR3cqtu3ur,2,17269,2021-12-01,2026-12-01,1,70.072167,70.072167,0.0,,,,,,,,,,,1
4KinN8JHZude6vARMPBgDXz6JykH69KY6CcxQhz6L7WampCLwx,1,42356,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KiokTww38bgcNHaHcUqAUoUu9HGJ6TzHwEWbpEU1vr26wL6iW,1,53756,2021-12-01,2026-12-01,1,87.000001,87.000001,0.0,,,,,,,,,,,1
4Kj1u8tGJhBSbXq7ztdhHCTxBJRTZ2m39HWWDd37sWDeVfUxw3,1,44354,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4Kj3KhWurwJ4JUgwu76jV16qf5XcYV2M8fAWYJf4uVRRxJoMHa,1,52299,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4Kj48VkRAkty5HZdPTbYhyhChzzgV5r8viKzAAsvxJFHos2XG4,1,33315,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KjADSj3DitV8U1GTtfcBHNkf3HcoU6kCFCD89QrW11mF81yaU,1,1027,2021-06-01,2026-06-01,1,15371.523001,15371.523001,0.0,,,,,,,,,,,1
4KjLrSBMKAsuKpv5jtAT7wpk3c5XpYWdZ2PnqbofcGZTj4NuVU,3,6236,2021-12-01,2026-12-01,1,71.944333,71.944333,0.0,,,,,,,,,,,1
4KjMB3AxZgLWJH4sz227Krofvi6Pb1yRDmco8UtWnY99KXfAJx,2,15241,2021-12-01,2026-12-01,1,70.972167,70.972167,0.0,,,,,,,,,,,1
4KjZJJ4vBDjW6uJboCM7i4znDJLVU9upVCMsgbMissnhkLEpDK,1,76970,2022-01-01,2027-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4Kjjqh1dPrdPNBCRewMAErXdpmViyh9bpwriQqn2eDJ46y81nJ,1,78944,2022-02-01,2027-02-01,1,100.0,100.0,0.0,,,,,,,,,,,2
4Kk2TSf86Cbm8bXug6Q5dwQcesfZGRvWaGWvcBaCKkmK4HJjde,1,79949,2022-02-01,2027-02-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4Kk4Hdd7wNU67oYhPQr7uQ5nhh4mrYna59uV1tCu5sXjSj4xyT,2,63479,2021-12-01,2026-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4Kk4RzEWLMMDWQSmSp75ptzwm6BSE7RyvjLPNcfW9LHjz2F31M,1,23421,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4Kk8k7pD3vgzvbADqprfjenFfGHm3hCDBZvQaYVgP95XYToeGP,2,53095,2021-12-01,2026-12-01,1,70.002167,70.002167,0.0,,,,,,,,,,,1
4KkADKxWXsXAi3Rio4BrDpV2Yo8FXrMHfofKBBenRPtgYVVSPi,1,73446,2022-01-01,2027-01-01,1,1519.906953,1519.906953,0.0,,,,,,,,,,,1
4KkBbx9q6P8P65EdMQixw6KTqL3nRYHH3eNiWnDZL2KveScnor,1,38817,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KkCe5zG5HXTDDDDvbdrBriz17eXPd6FmiHMZsQdeBwB7oegd4,1,50576,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KkMY1vXg5bK5syef8vyUjAvqTNJWPR9ecL8RWpn1nbik8JdTp,1,12821,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KkNw7ZVoDGK34r68xoruNwGmqmCuRuWD1Q9w3Ft3LqFggiz5i,1,20956,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KkWCtzHjXpxWbvYGSskh7437SBqCpiK8tnjo74fEVUZcDMx1c,1,62127,2021-12-01,2026-12-01,1,87.000001,87.000001,0.0,,,,,,,,,,,1
4KkWxMCgAFUVMgqVnQqA38itp6owqdXXQHxBYKeHJejcwVss7z,1,37450,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KkZzAqrxHzAhp1gqKTBbEDa9yxY8hHrvcxy4qbnnWd5TLYJGN,1,34878,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KkhUmmLkcy5qxvChNZF3DooxUXSrDtgqX81Che4TVnhqMSob9,1,52150,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KkjgmPDyddTR8XTzPL4a5ynNeV1iqVP5Eq1XfqrkiWG1niTw5,1,49969,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KknVbdzzzJp5xGQybnZecH2VGvKoLtdhdPKAq1HZ1wQQqxnen,1,88175,2023-03-01,2028-03-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4Kksbm2iCSdFEtMsWND5jnZYQFFHMMhP1rNweQwfMgxZjSnVss,1,73309,2022-01-01,2027-01-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4Kkv1GbnGRKf1yYEuxVujohUVYQ3kQNa13FLZHR8rTJVbmYpLi,1,18765,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KkxKjnrM153PRNLiR6M9tCzpQu48Coj35xnK3M8ooPnRUffXw,1,68697,2021-12-01,2026-12-01,1,17.000001,17.000001,0.0,,,,,,,,,,,1
4Km5LTu4ipi9xL74PdET1BgLrgW8gHthB49WUo6V6V2zUmJjKk,1,22724,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KmAFafWYyqoiMvGkW1GHBUkQmr2bahpGcq3cUy2Qs1XhjtLim,1,61563,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KmNa1AGDL4vWBH2dtXjkrYVRFmdg87j8Cycp5TrKDarw7HK9v,2,36078,2021-12-01,2026-12-01,1,70.623434,70.623434,0.0,,,,,,,,,,,1
4KmPktj6HoCCz56Tj26Bzf5JG1KcSweis1mD219ANXXgPbn1rr,4,33944,2021-12-01,2026-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4Kma8SyGdaA7qrJAZmVtXkrLtWctTQ9WdPmgcW7pWMGNj6C1iG,1,28788,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4Kmkng1dpDLi9jJw99AuWusXdpkfLNAVKZ4ivh17nFoUAiCwNC,1,8506,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KmncxMPyNCULBfvouQ6zfDXLo4nhzVf6QGhEgohcerGrkdG73,1,51701,2021-12-01,2026-12-01,1,88.540001,88.540001,0.0,,,,,,,,,,,1
4Kmo9keJQaiyAuRM2pRh2xK4e75ph7hp4CzxdFAcRDeQRHfaHT,1,84111,2022-06-01,2027-06-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4KmoiWsbHtyjPc2B8YEw8xbGwizdC4oyHnbtSM5GhA3gbZpo4W,2,20614,2021-12-01,2026-12-01,1,70.972167,70.972167,0.0,,,,,,,,,,,1
4KmuxCAg96cLbGn6eTsLgeeostGb58VXrbQmpJQ2ZSHryejHk6,1,53558,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KmynMWHTD2EDG3yC6TTZyXhjAQ6hhabsE2gpVCYNraw4aRUpm,1,47858,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KnCRDGWLkKxRh99masecZANt25rbUNsri7uDjoWQdeTUyxr2f,1,55636,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KnJAqSd93ia44U8kp23sEzxeGARH2EVCHcceYYFNUDCmMZpcP,1,10908,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KnLYFFQMzZfZYe76H2G9CWqPhnd8yTX1qr9is7y5MdsvKxb9K,1,66324,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KniQSbdsem4SFBegnqXURnZeSnVQRMBhs3kMD2eE2FeoyW6q8,6,58947,2021-12-01,2026-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4KnmNJ4VjQnqt2o6Sua4ELPNyBEG3Skv5jZEchwwv14MGQs4dj,1,49918,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4Ko3CeNnsHgK2w62VqBd67jyS48QHSb4CCapGnTsmy9AcvqAaR,1,34071,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KoBL1uVQZSWD1xsZNS4mStcLtpt5ssKNVtxdg66nGs1J64GzG,1,46407,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KoD9M3s3ZSLsi4XyfwXFqJMCcJpt3PDhZBFnABRc4hDVJK2Gs,13,84099,2022-06-01,2027-06-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4KoMbjZh7e9Q8GM2xL352zWuqY8QMKW5AiCSTtxRvaYrCafziu,1,25742,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KoS19UGFC1t7LmFnreRD6bEbpHLeg2CCaM7nCSEvpzMPyfsCD,1,37558,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KoXBBYrSbRHLmucJXpdUCWnfXGVAkG4jVunp6j36jAkn23dnn,1,23846,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KoXfqADUrcW2z4kULiBQVomMtRmmXSciUzbAGNmYsfPsqD4Qj,1,68634,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4KoguxBo9y5kF7Kp75EdcvBfFdVhZSgy87zZtCqEKUrxai9y62,1,72912,2022-01-01,2027-01-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4Kovj4z62oE1ckCymNcowLft4JLKVRNqkAxUCBHFeckcWA8mke,1,49132,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KozWvoDHvoh5qFuqChGtShLGKN8fiWrdm8YqzdKkWmkzpUmSF,2,61378,2021-12-01,2026-12-01,1,0.018177,0.018177,0.0,,,,,,,,,,,1
4Kp3xwS43PSWeVT43x93GntwAjdYQw9PEwxmSR1BwCD9EB2Xhf,1,49750,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KpKpzw26PH5yb5Qg3B4rGffubFsusHud4D79BRfi86fkfxdBf,1,16168,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KpLqDnPQv2oWRK2j1goGTsB8TCwDLQU2z8AKHJ2PPa8FUxcmK,1,54306,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KpMfE6D84KM3jqKh7EVf3nk6mtxEBVdHM1mjbW2vrLykttcBF,1,12724,2021-12-01,2026-12-01,1,141.000001,141.000001,0.0,,,,,,,,,,,1
4KpRQ3nnjJXr1r7PnaLtCAw1T3V4YFf2ayESKvTfGUsf9dMkdh,2,22104,2021-12-01,2026-12-01,1,70.000167,70.000167,0.0,,,,,,,,,,,1
4KpRT3ygwLBTFVGdtnVXSYtYvpzJQ9bXW1RF6yNjUD7hTCYg7h,1,13143,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KpSGsfMXVWP2g5p9PFJXzAdCB63DbaMscvJxxNcW6Ef4dskde,1,50188,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KpU3xnFDG4GUSyUi2P9aiQiP7ERLpaj8umwUomfdP8StzMcat,1,29019,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KpWJ9knkktL6a5ZWajkTuDBujrxPYuT79xgE3FmHGkC2dnLxQ,1,70422,2021-12-01,2026-12-01,1,17.000001,17.000001,0.0,,,,,,,,,,,1
4KpWQx2xqFjP2fRzgMcgS8iyHSZCvzxK9qY3xXwWTfEZvWEJhA,1,46878,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KpWrmEpomL49fsPDShUb2gULSUrkcpGvNrrcGKYhY7kJg2whD,1,42287,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KpXPx6F3wtFZw3Lktn21SdPntkPYceWsVo1TjZBK4zTsSHmAC,1,69284,2021-12-01,2026-12-01,1,17.000001,17.000001,0.0,,,,,,,,,,,1
4KpYNM584pN2zb1kGjdm81NX57tNQ9EqGbnNE5qekitAUrLFaN,1,33331,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4Kpm5Hw6Zz6yJT6GoJLMtGtrjpUYufBSBFjDvmUtqBvmQYawiw,1,52436,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KpqiwyChEofhWbqv8dYxH3HEnjciajnmZcBRHCvfnpfsBdhgP,1,36144,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KpuSXDPsySuscu88p2AnmR9PNXgfiLbzZBrL6tupjgrFFPJrR,1,42437,2021-12-01,2026-12-01,1,87.000001,87.000001,0.0,,,,,,,,,,,1
4Kq26qZv3Lu2QeBTfzMKsxQt8ShxC5Wz7cPLYaTTfmAeGF41wb,2,17852,2021-12-01,2026-12-01,1,70.272167,70.272167,0.0,,,,,,,,,,,1
4KqCFVxWfFKqrQps1imRBPJmnTu2zUFctvyouU62DW12AqC6H6,1,17458,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KqEqUidp219siHmfk9G6qkGgpT81jhYuw1wFUF6qKDTZcphzK,1,72904,2022-01-01,2027-01-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4KqEscHR2GQgXPn9betzG9aDuKKP69M92nApqgS1wfMep2MZ5m,3,21209,2021-12-01,2026-12-01,1,0.538031,0.538031,0.0,,,,,,,,,,,1
4KqUS8BjPNqVxe3UYf5wwviDdspJG3uzAuUEPf1qJYxN6aYjaN,1,9152,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KqrHSj4EfetSxkqtR4FWifss5wUDDeGhLi7cnSkJM52XVX84u,1,62494,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KqsxwHbSj6cnfqbqCyJY7NNjg1u2Q6CffFi45Pm44F88gs8qR,2,56311,2021-12-01,2026-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4Kqvgkf9zHUZSHL54b12yyLuvQxScGL8RbNE9zBioM3JZLPXi7,3,12989,2021-12-01,2026-12-01,1,70.004333,70.004333,0.0,,,,,,,,,,,1
4Kr4AUYDZWN7JS1iAXFC8vGgKkeNXnJLUW5QxHhuchy3BPKAoy,1,63265,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4Kr5Vpo1ukGDLTJ7qQYjF6jwQpTU8vTURmYBvBw2EjRQfutjBu,1,40767,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KrGj66f3ENS4iXxe5bwd2DayDSvwbxtdtPsFQf2Dg4PNDJtYB,1,36910,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KrHUVYqUmJYTLFtpCdbszkUQU7TvmJ41FCWbJjwbraYJwmeGQ,1,19996,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KrNJivDqpJrGhUUirRDEnEXSjfNPiN988uzRHgUzuSqtHLbpH,1,31565,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KrNmTN8ff8r8JJZXxAdpyoAVHuZfgFJWwr9oW3TBZtxTV1s4g,1,14842,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KrQN31Lejzg3vFDvNPUKB23JS9JQyVbK17tM5e7KdhHSAWmNH,1,3424,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KrRMLj2tPDGjtbAdkmNLPYpYFyNysUpM1Ka6jBvVLCgDTC4T1,1,68415,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4KrSCw6Q8GVoBPXQQBuovmYPa2wzKcjM5b9c88YzjvkqUHdWPC,6,66016,2021-12-01,2026-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4Krcci7fDizSN4VCFTn7ViemsuXoyF8zoRQs57jczXpyCUtZWz,1,65201,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KrhzdFdZt2iXZmkpanry3dGxcQoqQx7o5qgtaoMe9VsBittRx,1,38748,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4Ks6Ze71nHzjrQyCk3BN839FgHTcT5gLsZD7wUntQtWV1uA6eK,1,32851,2021-12-01,2026-12-01,1,141.000001,141.000001,0.0,,,,,,,,,,,1
4Ks6oamfn8H9evQUYdknSC21mdZXUF3eYF4qdu9JtHT74srkQs,1,69002,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4Ks98WNzvBYSeYRqU8aAfdBTW96eoJtD4bxbCjMRdGVJ1FqTUc,1,71034,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4KsLL9D3VbfP97Cuk3iAUfaQDv4nF2eNQDkt9pBcZ9jTaXVfxr,1,70722,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4KsUwQUiBj6iDtTZYSkQACbQbja1pZvugG15HcMp83zTMhHWFU,2,82267,2022-02-01,2027-02-01,1,7.969209,7.969209,0.0,,,,,,,,,,,2
4KsVoSyvf8SA2tK2uDkrUPrT7TUGKnKFxCX6Q2doTMjqXCQVyX,1,19795,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KsZbXTCEQEJRwAMaVZcRumn527xYqa48DbRVJsGykxVhFmwCD,1,17124,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4Ksc9c92PwXbj8jaEP9Fx9qAEfwTcZxC5WFdQeeYg2XoMgvKoi,1,27404,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KskTMTvPPN6EdGq92KNEEr6uJBPBfzZrCMa8zBWupQbADGqDV,1,69532,2021-12-01,2026-12-01,1,17.000001,17.000001,0.0,,,,,,,,,,,1
4Kskyax4oXL4GFCxDDPNodS6eG82ur59Zj9pCtaNmsjRwT4L9M,2,17579,2021-12-01,2026-12-01,1,70.022167,70.022167,0.0,,,,,,,,,,,1
4KsoetfxcZbfVLdYDd95SpAYXviwHXzK4Q6adePc1UJmDSochE,1,40786,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KsrtvKqqTUjpGPkrV3UEvV8oLDi9stL4jPukxN2jm2wJKcJPj,1,41992,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KssowXdXJBY84KTGHhx2cDCMwRW2my5g8mdrE5JiP1rUd7g9Z,1,34207,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4Kt1yk4Ro1SsS3XZUYCqv8Nx3BtjfzAEz2Hf6tzAS7WKvbbebj,1,78252,2022-01-01,2027-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4KtAbi39mNGuhRqreCegynDwzP464wv2ES7L7j7JKncZiv9iwN,1,60552,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KtEcMuVAr8p7i6jT7ubX6Uk1t1k63g96SFkbpTJEVkFx21Zav,1,11728,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KtQDHrv2yYVc6YJpXZUNsctjsqKXv96vG4gmBu5twsRLKWJGE,1,3940,2021-12-01,2026-12-01,1,141.000001,141.000001,0.0,,,,,,,,,,,1
4KtSTTBR8RdBYrRtU2RqrRP97arssB51M7GrFwL4ktiDkU4Qhv,1,36090,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KtZgX3vgHHYVj9Yq3ie5zpXATgmK4yEuoDs497ZMvsJPUSs4P,1,53425,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4Ktb3AiB6skkP3YdXhxzdkLVnfMarTCzBAfpWCJMRudcSwXXje,1,27475,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4Kticfnnkx53ZhcCCvRFYZJrX9uNHptu7LwgdFfdV6xMjdkywy,1,80959,2022-02-01,2027-02-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4KtjQ7gTaiG8tXvtZFeST46Bb8iiWEUdc9LQzXkfypz8SWLRDr,1,80293,2022-02-01,2027-02-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4KtmdMygoCai33rn1fn6Ki4mkcpSTt6TjyhUN57iwiCNEeBisN,1,8380,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KtygCfWiUXJizR49DiMydPHo6pDrJzkBsLy2LNWacd1xkwePz,1,28304,2021-12-01,2026-12-01,1,141.000001,141.000001,0.0,,,,,,,,,,,1
4KtysqdEWAEcWen94zDt9eaEmYr3byMUEhDg1WzERFgvgzpqBd,3,62522,2021-12-01,2026-12-01,1,28.0,28.0,0.0,,,,,,,,,,,1
4Ku4rJAbTX9bQJktgauXoVVABuPbMj5ixDBtWUWRXbTZvAtwXk,1,34019,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KuBAqYKyJ6QQmToYqKv84YBSvfxFxYovahvvLX4HWJMKJV5T7,1,55975,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KuJXi8VdyGMZoAau7WmdNEFxRq8is6gKWjM3FXq1f9UddVA3n,1,6035,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4Kub5fXfJch8BDs9yXwvDrC2mcvseN6cAuBGRCTHCpW7P7yWGE,1,37132,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4Kuis9YDhAQkJKjV8qfmXCgCpqDNo37uBEnD8Tgqwjt7wFLhkZ,1,61262,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KuppCHZhrzAYyvLpzGkGh27CJaxkXMabd6ZecGMewFqzLgDWN,1,59837,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KurZ1cvZeH6RPfCkepTTKBoqbabpyuFpT2AaHdp1SLL9xLC5F,1,33117,2021-12-01,2026-12-01,1,141.000001,141.000001,0.0,,,,,,,,,,,1
4KuwAtxUnCWGM3YRJxcwHxzpUhRCQwhrhYUSJVs2kS8h2r2ViW,1,48668,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4Kv4fyqyfgLGUgbRfyNiUdUnBZF8RQHt9vY4wxyRvuvrx7J3b5,1,2650,2021-11-01,2026-11-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4Kv8if9U7iyrtWExhAB3ycKjiTtG82JzL6Qqu28gEHZ2VkpG2D,3,76779,2022-01-01,2027-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4KvAQ6TtKg1kiY9RjUnNeLKUetRKac6hZxx8q6y2waKHD3tcLQ,1,4067,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KvHayAoj8UELqmu58ARzqRgRJJVX46eNiWg7UsBks3xKxYAnN,1,26037,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KvLhPW9pvormDxz4vwxSyVF2MoXbxxWc2UqCgndDBSnCtXwwJ,1,18894,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KvQ1aW9PRTwpkVjrkXcDB5hLuGFGp5JXFePK7BQ2uJkXrUK51,1,71219,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4KvRT7hXvNqSFB8XnownAHYUS4kbjeLAjErBq115GECj51kxSf,1,84066,2022-06-01,2027-06-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4KvVMBHmNfcVWxHodJpkjLTVayctqQDYoLwi6aYLFeNsHTYJ1D,1,53698,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KveBJDED9FUd5NkeH39ZGHcNqjDDoSmHfxxDYHNRsjvUVDvyz,1,22206,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4Kvk2zHZTtc7Fnhmv5xEahB97y9mKpkWdKQ6BEdUAV8GwraC79,1,9980,2021-12-01,2026-12-01,1,141.000001,141.000001,0.0,,,,,,,,,,,1
4Kvk4qqV9YcJZiwp9QXmrDxF4Ph1JiSaTDFgX8ePx8wFwEun94,1,14204,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KvpuBS588SHJTDkpDAdKwruiyi4C7iDm1zwQGofwzBMqmzWMF,1,28878,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KvqGJVBNybqqDnCCQ1zQGGKJEP4hfSxmNF3cBS8NCqYodyryz,1,13902,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4Kvrh1eh9CyqLW6y2ggGMUBydgzeNvfY7JWAxD51wAVHuBc9fD,5,13440,2021-12-01,2026-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4KvuX4wTKktkjBMtc6ThhcE9Mps6w26cKEK6VsHBDMo46wjRXR,1,42599,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
4KvvomG9PwnL5sPDFHmZyKycNVXZboTE8nKZuMsapxHH8ZVYgC,1,3842,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4Kw892z5aFqYSJPttFcra4hGkSne9d61wGa8MQ7hZZF7DMuw7K,1,24584,2021-12-01,2026-12-01,1,124.000001,124.000001,0.0,,,,,,,,,,,1
4KwFytZrVpnvMk9ruFrpQ6ENAEVqnLZURGq7gi3oXMhAbxoSzX,1,58044,2021-12-01,2026-12-01,1,70.000001,70.000001,0.0,,,,,,,,,,,1
